EXPECTATION,EXPECTATION,SIMPLE_RANGE_EXP_IMP,EXACT_RANGE_EXP,EXACT_RANGE_EXP
0,100,25100,24700,100
0,100,25100,24700,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,25700,24100,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,26000,23800,100
0,100,27200,22600,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27200,22600,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,27500,22300,100
0,100,29000,20800,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29000,20800,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29000,20800,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29300,20500,100
0,100,29900,19900,100
0,100,30200,19600,100
0,100,30200,19600,100
0,100,30200,19600,100
0,100,30200,19600,100
0,100,30800,19000,100
0,100,32300,17500,100
0,100,32300,17500,100
0,100,32300,17500,100
0,100,32300,17500,100
0,100,32000,17800,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,32900,16900,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,32900,16900,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,32900,16900,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,32900,16900,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,33200,16600,100
0,100,32900,16900,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,35600,14200,100
0,100,35900,13900,100
0,100,35900,13900,100
0,100,35900,13900,100
0,100,35900,13900,100
0,100,34400,15400,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34400,15400,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34400,15400,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,34700,15100,100
0,100,35300,14500,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33500,16300,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33500,16300,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33800,16000,100
0,100,33500,16300,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34100,15700,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34100,15700,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,34400,15400,100
0,100,35000,14800,100
0,100,33500,16300,100
0,100,33500,16300,100
0,100,33500,16300,100
0,100,33500,16300,100
0,100,33200,16600,100
0,100,34100,15700,100
0,100,34100,15700,100
0,100,34100,15700,100
0,100,34100,15700,100
0,100,35000,14800,100
0,100,35300,14500,100
0,100,35300,14500,100
0,100,35300,14500,100
0,100,35300,14500,100
0,100,35900,13900,100
0,100,36200,13600,100
0,100,36200,13600,100
0,100,36200,13600,100
0,100,36200,13600,100
0,100,36800,13000,100
0,100,37100,12700,100
0,100,37100,12700,100
0,100,37100,12700,100
0,100,37100,12700,100
0,100,36800,13000,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37100,12700,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37100,12700,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37100,12700,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38300,11500,100
0,100,38000,11800,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36200,13600,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36200,13600,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36200,13600,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,36500,13300,100
0,100,37100,12700,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37400,12400,100
0,100,37100,12700,100
0,100,38000,11800,100
0,100,38000,11800,100
0,100,38000,11800,100
0,100,38000,11800,100
0,100,37700,12100,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,39200,10600,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37400,12400,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37400,12400,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,37700,12100,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,38900,10900,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,37700,12100,100
0,100,38000,11800,100
0,100,38000,11800,100
0,100,38000,11800,100
0,100,38000,11800,100
0,100,37700,12100,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,38900,10900,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,38900,10900,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39200,10600,100
0,100,39800,10000,100
0,100,40100,9700,100
0,100,40100,9700,100
0,100,40100,9700,100
0,100,40100,9700,100
0,100,39800,10000,100
0,100,40100,9700,100
0,100,40100,9700,100
0,100,40100,9700,100
0,100,40100,9700,100
0,100,39800,10000,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40100,9700,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,39200,10600,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39200,10600,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39200,10600,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39200,10600,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,39500,10300,100
0,100,40100,9700,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40100,9700,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38600,11200,100
0,100,38300,11500,100
0,100,38900,10900,100
0,100,38900,10900,100
0,100,38900,10900,100
0,100,38900,10900,100
0,100,38600,11200,100
0,100,38900,10900,100
0,100,38900,10900,100
0,100,38900,10900,100
0,100,38900,10900,100
0,100,40100,9700,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40100,9700,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40100,9700,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40400,9400,100
0,100,40100,9700,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40400,9400,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,41300,8500,100
0,100,42200,7600,100
0,100,42200,7600,100
0,100,42200,7600,100
0,100,42200,7600,100
0,100,41900,7900,100
0,100,42500,7300,100
0,100,42500,7300,100
0,100,42500,7300,100
0,100,42500,7300,100
0,100,43100,6700,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43100,6700,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43100,6700,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43100,6700,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43100,6700,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43100,6700,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43400,6400,100
0,100,43100,6700,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,39800,10000,100
0,100,39800,10000,100
0,100,39800,10000,100
0,100,39800,10000,100
0,100,40400,9400,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,40700,9100,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41300,8500,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,41600,8200,100
0,100,42500,7300,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42500,7300,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,43400,6400,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,43700,6100,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,43700,6100,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,42500,7300,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42800,7000,100
0,100,42500,7300,100
0,100,43100,6700,100
0,100,43100,6700,100
0,100,43100,6700,100
0,100,43100,6700,100
0,100,43700,6100,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,43700,6100,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,43700,6100,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,43700,6100,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,43700,6100,100
0,100,44600,5200,100
0,100,44600,5200,100
0,100,44600,5200,100
0,100,44600,5200,100
0,100,44300,5500,100
0,100,44900,4900,100
0,100,44900,4900,100
0,100,44900,4900,100
0,100,44900,4900,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45500,4300,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44000,5800,100
0,100,44600,5200,100
0,100,44900,4900,100
0,100,44900,4900,100
0,100,44900,4900,100
0,100,44900,4900,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45500,4300,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,45800,4000,100
0,100,46400,3400,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47000,2800,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,45800,4000,100
0,100,46100,3700,100
0,100,46100,3700,100
0,100,46100,3700,100
0,100,46100,3700,100
0,100,47300,2500,100
0,100,47600,2200,100
0,100,47600,2200,100
0,100,47600,2200,100
0,100,47600,2200,100
0,100,48500,1300,100
0,100,48800,1000,100
0,100,48800,1000,100
0,100,48800,1000,100
0,100,48800,1000,100
0,100,49400,400,100
0,100,49000,800,100
0,100,49000,800,100
0,100,49000,800,100
0,100,49000,800,100
0,100,48700,1100,100
0,100,49000,800,100
0,100,49000,800,100
0,100,49000,800,100
0,100,49000,800,100
0,100,48200,1600,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46400,3400,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46400,3400,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46400,3400,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,47300,2500,100
0,100,47600,2200,100
0,100,47600,2200,100
0,100,47600,2200,100
0,100,47600,2200,100
0,100,46100,3700,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46100,3700,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46100,3700,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46100,3700,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46100,3700,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46400,3400,100
0,100,46100,3700,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46400,3400,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46400,3400,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46700,3100,100
0,100,46400,3400,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47000,2800,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47000,2800,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47000,2800,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47300,2500,100
0,100,47900,1900,100
0,100,48200,1600,100
0,100,48200,1600,100
0,100,48200,1600,100
0,100,48200,1600,100
0,100,47900,1900,100
0,100,48200,1600,100
0,100,48200,1600,100
0,100,48200,1600,100
0,100,48200,1600,100
0,100,47900,1900,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,49100,700,100
0,100,48800,1000,100
0,100,49700,100,100
